method,env_id,seed,policy_mode,seed_offset,episode_seeds_hash,ckpt_step,episodes,mean_return,std_return,min_return,max_return,mean_length,std_length,ckpt_path
glpe,Ant-v5,5,mode,0,aa37a2b91567,4521984,20,2406.717872,1237.358124,359.581288,3754.133907,754.800000,350.889242,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed5__ant5_glpe/checkpoints/ckpt_step_4521984.pt
glpe,Ant-v5,5,mode,0,aa37a2b91567,6029312,20,4231.548534,125.711473,3993.976842,4593.697243,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed5__ant5_glpe/checkpoints/ckpt_step_6029312.pt
glpe,Ant-v5,5,mode,0,aa37a2b91567,7536640,20,4330.491232,1182.174322,957.850404,5021.078669,898.950000,243.843285,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed5__ant5_glpe/checkpoints/ckpt_step_7536640.pt
glpe,Ant-v5,5,mode,0,aa37a2b91567,9043968,20,4963.019431,509.888462,2826.745812,5240.660362,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed5__ant5_glpe/checkpoints/ckpt_step_9043968.pt
glpe,Ant-v5,5,mode,0,aa37a2b91567,10551296,20,5146.399946,773.023977,2282.210977,5648.402771,964.350000,125.806707,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed5__ant5_glpe/checkpoints/ckpt_step_10551296.pt
glpe,Ant-v5,5,mode,0,aa37a2b91567,12058624,20,5643.234898,95.641162,5387.537686,5764.686060,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed5__ant5_glpe/checkpoints/ckpt_step_12058624.pt
glpe,Ant-v5,5,mode,0,aa37a2b91567,13565952,20,5040.117696,1626.366484,22.676278,5896.515601,930.500000,228.160360,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed5__ant5_glpe/checkpoints/ckpt_step_13565952.pt
glpe,Ant-v5,5,mode,0,aa37a2b91567,15000000,20,5399.319715,1323.658376,11.593258,5947.141798,950.550000,215.547553,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed5__ant5_glpe/checkpoints/ckpt_step_15000000.pt
glpe,Ant-v5,6,mode,0,80cf9a768001,0,20,992.128659,4.125252,984.556581,1001.937834,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed6__ant5_glpe/checkpoints/ckpt_step_0.pt
glpe,Ant-v5,6,mode,0,80cf9a768001,163840,20,1001.166525,239.849940,182.975299,1227.280451,933.200000,208.942719,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed6__ant5_glpe/checkpoints/ckpt_step_163840.pt
glpe,Ant-v5,6,mode,0,80cf9a768001,311296,20,690.746024,412.077849,18.331977,1233.416574,640.850000,412.022727,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed6__ant5_glpe/checkpoints/ckpt_step_311296.pt
glpe,Ant-v5,6,mode,0,80cf9a768001,458752,20,600.697376,404.853845,32.321773,1136.131736,563.600000,430.459801,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed6__ant5_glpe/checkpoints/ckpt_step_458752.pt
glpe,Ant-v5,6,mode,0,80cf9a768001,606208,20,439.954998,387.338460,34.140779,1240.107763,424.100000,427.874269,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed6__ant5_glpe/checkpoints/ckpt_step_606208.pt
glpe,Ant-v5,6,mode,0,80cf9a768001,753664,20,456.270475,385.003544,25.453674,1341.859349,351.700000,368.890919,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed6__ant5_glpe/checkpoints/ckpt_step_753664.pt
glpe,Ant-v5,6,mode,0,80cf9a768001,901120,20,606.270532,364.053411,92.773841,1084.608236,471.950000,375.152432,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed6__ant5_glpe/checkpoints/ckpt_step_901120.pt
glpe,Ant-v5,6,mode,0,80cf9a768001,1064960,20,735.592270,421.632628,67.705185,1314.282848,624.600000,420.605088,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed6__ant5_glpe/checkpoints/ckpt_step_1064960.pt
glpe,Ant-v5,6,mode,0,80cf9a768001,1212416,20,763.692417,555.107143,79.305905,1864.056373,479.050000,365.539119,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed6__ant5_glpe/checkpoints/ckpt_step_1212416.pt
glpe,Ant-v5,6,mode,0,80cf9a768001,1359872,20,841.423993,516.307729,166.437239,1976.549214,591.500000,390.154008,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed6__ant5_glpe/checkpoints/ckpt_step_1359872.pt
glpe,Ant-v5,6,mode,0,80cf9a768001,1507328,20,892.423931,638.431397,39.046078,2210.748721,519.300000,378.101190,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed6__ant5_glpe/checkpoints/ckpt_step_1507328.pt
glpe,Ant-v5,6,mode,0,80cf9a768001,3014656,20,1813.393783,917.730764,324.264557,2982.845556,701.300000,337.108751,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed6__ant5_glpe/checkpoints/ckpt_step_3014656.pt
glpe,Ant-v5,6,mode,0,80cf9a768001,4521984,20,2403.732934,1176.248095,265.513688,3833.258977,721.100000,309.941914,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed6__ant5_glpe/checkpoints/ckpt_step_4521984.pt
glpe,Ant-v5,6,mode,0,80cf9a768001,6029312,20,3995.591479,1005.661661,898.022011,4596.470707,997.800000,9.589578,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed6__ant5_glpe/checkpoints/ckpt_step_6029312.pt
glpe,Ant-v5,6,mode,0,80cf9a768001,7536640,20,4151.036006,1395.933316,250.427248,4894.534535,885.400000,287.561541,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed6__ant5_glpe/checkpoints/ckpt_step_7536640.pt
glpe,Ant-v5,6,mode,0,80cf9a768001,9043968,20,4343.785539,1381.800778,162.496158,5317.217846,933.700000,218.235675,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed6__ant5_glpe/checkpoints/ckpt_step_9043968.pt
glpe,Ant-v5,6,mode,0,80cf9a768001,10551296,20,4836.188257,1100.544258,366.284777,5402.667618,939.250000,206.967842,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed6__ant5_glpe/checkpoints/ckpt_step_10551296.pt
glpe,Ant-v5,6,mode,0,80cf9a768001,12058624,20,5046.493735,884.897247,2238.081678,5644.333090,947.950000,156.342085,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed6__ant5_glpe/checkpoints/ckpt_step_12058624.pt
glpe,Ant-v5,6,mode,0,80cf9a768001,13565952,20,4632.771014,1558.253524,123.658976,5596.374263,920.500000,244.006455,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed6__ant5_glpe/checkpoints/ckpt_step_13565952.pt
glpe,Ant-v5,6,mode,0,80cf9a768001,15000000,20,5116.146933,485.107508,3418.797740,5598.169858,979.400000,89.793318,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed6__ant5_glpe/checkpoints/ckpt_step_15000000.pt
glpe,Ant-v5,7,mode,0,0bc54b9a221c,0,20,980.823414,3.854615,974.228041,987.970735,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed7__ant5_glpe/checkpoints/ckpt_step_0.pt
glpe,Ant-v5,7,mode,0,0bc54b9a221c,163840,20,888.807591,43.579383,819.427572,964.237799,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed7__ant5_glpe/checkpoints/ckpt_step_163840.pt
glpe,Ant-v5,7,mode,0,0bc54b9a221c,311296,20,721.357381,316.065189,61.252259,1181.367775,730.150000,351.262477,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed7__ant5_glpe/checkpoints/ckpt_step_311296.pt
glpe,Ant-v5,7,mode,0,0bc54b9a221c,458752,20,737.359693,308.455875,61.056881,1094.507355,770.400000,354.278619,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed7__ant5_glpe/checkpoints/ckpt_step_458752.pt
glpe,Ant-v5,7,mode,0,0bc54b9a221c,606208,20,617.840606,380.997426,40.767276,1027.162655,613.350000,414.618291,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed7__ant5_glpe/checkpoints/ckpt_step_606208.pt
glpe,Ant-v5,7,mode,0,0bc54b9a221c,753664,20,382.737792,320.680353,34.174779,972.536962,349.700000,358.680512,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed7__ant5_glpe/checkpoints/ckpt_step_753664.pt
glpe,Ant-v5,7,mode,0,0bc54b9a221c,901120,20,398.847296,329.099149,17.980607,1151.258403,331.200000,348.853494,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed7__ant5_glpe/checkpoints/ckpt_step_901120.pt
glpe,Ant-v5,7,mode,0,0bc54b9a221c,1064960,20,699.010954,545.168826,18.782445,1669.309916,490.700000,397.178436,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed7__ant5_glpe/checkpoints/ckpt_step_1064960.pt
glpe,Ant-v5,7,mode,0,0bc54b9a221c,1212416,20,726.359278,445.302835,40.265827,1646.899709,539.500000,396.145365,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed7__ant5_glpe/checkpoints/ckpt_step_1212416.pt
glpe,Ant-v5,7,mode,0,0bc54b9a221c,1359872,20,689.195531,505.844048,52.793636,1832.474781,484.700000,398.201720,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed7__ant5_glpe/checkpoints/ckpt_step_1359872.pt
glpe,Ant-v5,7,mode,0,0bc54b9a221c,1507328,20,944.799525,475.959124,168.129267,2102.431826,635.300000,352.779407,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed7__ant5_glpe/checkpoints/ckpt_step_1507328.pt
glpe,Ant-v5,7,mode,0,0bc54b9a221c,3014656,20,1703.022283,758.897382,380.520344,2610.230971,756.350000,314.023291,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed7__ant5_glpe/checkpoints/ckpt_step_3014656.pt
glpe,Ant-v5,7,mode,0,0bc54b9a221c,4521984,20,2888.938537,478.970225,839.429003,3232.311107,964.200000,156.048582,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed7__ant5_glpe/checkpoints/ckpt_step_4521984.pt
glpe,Ant-v5,7,mode,0,0bc54b9a221c,6029312,20,3168.930231,549.906759,1583.317547,3726.476924,942.850000,153.768422,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed7__ant5_glpe/checkpoints/ckpt_step_6029312.pt
glpe,Ant-v5,7,mode,0,0bc54b9a221c,7536640,20,3816.751737,1076.424715,1055.642549,4542.700796,929.550000,195.368492,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed7__ant5_glpe/checkpoints/ckpt_step_7536640.pt
glpe,Ant-v5,7,mode,0,0bc54b9a221c,9043968,20,4493.174894,691.907269,2339.053944,4890.641693,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed7__ant5_glpe/checkpoints/ckpt_step_9043968.pt
glpe,Ant-v5,7,mode,0,0bc54b9a221c,10551296,20,5060.505582,306.701907,3807.500759,5397.769413,989.250000,46.858164,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed7__ant5_glpe/checkpoints/ckpt_step_10551296.pt
glpe,Ant-v5,7,mode,0,0bc54b9a221c,12058624,20,5221.859805,949.990455,1463.441869,5879.309791,984.400000,67.998824,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed7__ant5_glpe/checkpoints/ckpt_step_12058624.pt
glpe,Ant-v5,7,mode,0,0bc54b9a221c,13565952,20,5589.179523,557.844535,3256.687279,6075.047725,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed7__ant5_glpe/checkpoints/ckpt_step_13565952.pt
glpe,Ant-v5,7,mode,0,0bc54b9a221c,15000000,20,5431.924568,946.133592,1935.952512,5950.804453,1000.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__Ant-v5__seed7__ant5_glpe/checkpoints/ckpt_step_15000000.pt
glpe,BipedalWalker-v3,0,mode,0,0309058c7162,0,20,-3.450000,0.572166,-4.567517,-2.441932,1600.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed0__bw3_glpe/checkpoints/ckpt_step_0.pt
glpe,BipedalWalker-v3,0,mode,0,0309058c7162,81920,20,-75.619304,33.810387,-115.442728,-36.758906,874.700000,725.520096,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed0__bw3_glpe/checkpoints/ckpt_step_81920.pt
glpe,BipedalWalker-v3,0,mode,0,0309058c7162,147456,20,-72.261983,15.795213,-108.700693,-54.901590,1379.950000,523.865104,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed0__bw3_glpe/checkpoints/ckpt_step_147456.pt
glpe,BipedalWalker-v3,0,mode,0,0309058c7162,212992,20,-49.457893,17.231087,-120.247832,-39.231328,1522.800000,336.506998,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed0__bw3_glpe/checkpoints/ckpt_step_212992.pt
glpe,BipedalWalker-v3,0,mode,0,0309058c7162,294912,20,-64.852752,42.745056,-121.087004,5.896225,1070.650000,721.382719,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed0__bw3_glpe/checkpoints/ckpt_step_294912.pt
glpe,BipedalWalker-v3,0,mode,0,0309058c7162,360448,20,27.088170,38.812815,-60.012113,71.809601,1600.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed0__bw3_glpe/checkpoints/ckpt_step_360448.pt
glpe,BipedalWalker-v3,0,mode,0,0309058c7162,425984,20,60.434216,46.827704,-39.001664,112.543066,1600.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed0__bw3_glpe/checkpoints/ckpt_step_425984.pt
glpe,BipedalWalker-v3,0,mode,0,0309058c7162,491520,20,111.438445,49.135611,-88.273254,148.821179,1528.850000,310.135660,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed0__bw3_glpe/checkpoints/ckpt_step_491520.pt
glpe,BipedalWalker-v3,0,mode,0,0309058c7162,573440,20,221.044857,14.579212,189.812937,252.539097,1600.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed0__bw3_glpe/checkpoints/ckpt_step_573440.pt
glpe,BipedalWalker-v3,0,mode,0,0309058c7162,638976,20,231.581795,59.806627,31.522771,282.905179,1534.900000,202.732558,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed0__bw3_glpe/checkpoints/ckpt_step_638976.pt
glpe,BipedalWalker-v3,0,mode,0,0309058c7162,704512,20,264.332539,71.082975,-42.651200,290.613578,1526.250000,266.980500,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed0__bw3_glpe/checkpoints/ckpt_step_704512.pt
glpe,BipedalWalker-v3,0,mode,0,0309058c7162,1409024,20,236.661409,125.609139,-105.810696,294.195600,1131.850000,353.575491,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed0__bw3_glpe/checkpoints/ckpt_step_1409024.pt
glpe,BipedalWalker-v3,0,mode,0,0309058c7162,2113536,20,296.417463,1.932669,291.624808,299.409241,1006.600000,26.175179,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed0__bw3_glpe/checkpoints/ckpt_step_2113536.pt
glpe,BipedalWalker-v3,0,mode,0,0309058c7162,2818048,20,300.426574,2.260302,295.801764,305.294687,938.450000,30.591625,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed0__bw3_glpe/checkpoints/ckpt_step_2818048.pt
glpe,BipedalWalker-v3,0,mode,0,0309058c7162,3522560,20,301.185085,1.350783,298.595253,304.269698,885.500000,17.051393,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed0__bw3_glpe/checkpoints/ckpt_step_3522560.pt
glpe,BipedalWalker-v3,0,mode,0,0309058c7162,4227072,20,304.157979,1.073243,301.316033,306.071356,835.000000,11.436783,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed0__bw3_glpe/checkpoints/ckpt_step_4227072.pt
glpe,BipedalWalker-v3,0,mode,0,0309058c7162,4931584,20,306.862762,0.958380,303.485101,308.059144,763.850000,15.369694,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed0__bw3_glpe/checkpoints/ckpt_step_4931584.pt
glpe,BipedalWalker-v3,0,mode,0,0309058c7162,5636096,20,304.704644,0.746220,303.302593,306.400326,737.800000,8.152300,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed0__bw3_glpe/checkpoints/ckpt_step_5636096.pt
glpe,BipedalWalker-v3,0,mode,0,0309058c7162,6340608,20,304.421539,0.653835,303.110952,306.378468,736.550000,5.678688,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed0__bw3_glpe/checkpoints/ckpt_step_6340608.pt
glpe,BipedalWalker-v3,0,mode,0,0309058c7162,7000000,20,293.514297,50.037734,75.427387,306.777456,729.100000,43.718303,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed0__bw3_glpe/checkpoints/ckpt_step_7000000.pt
glpe,BipedalWalker-v3,1,mode,0,ce02aec49875,0,20,-92.200816,0.136308,-92.357320,-91.873095,101.950000,2.201704,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed1__bw3_glpe/checkpoints/ckpt_step_0.pt
glpe,BipedalWalker-v3,1,mode,0,ce02aec49875,81920,20,-27.234107,4.897615,-31.517904,-16.021100,1600.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed1__bw3_glpe/checkpoints/ckpt_step_81920.pt
glpe,BipedalWalker-v3,1,mode,0,ce02aec49875,147456,20,-30.167767,2.865317,-40.743133,-27.570089,1600.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed1__bw3_glpe/checkpoints/ckpt_step_147456.pt
glpe,BipedalWalker-v3,1,mode,0,ce02aec49875,212992,20,-25.930503,17.077138,-64.880437,9.561159,1600.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed1__bw3_glpe/checkpoints/ckpt_step_212992.pt
glpe,BipedalWalker-v3,1,mode,0,ce02aec49875,294912,20,118.122472,24.279108,44.230786,142.746670,1600.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed1__bw3_glpe/checkpoints/ckpt_step_294912.pt
glpe,BipedalWalker-v3,1,mode,0,ce02aec49875,360448,20,144.662076,7.748661,116.577693,152.924227,1600.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed1__bw3_glpe/checkpoints/ckpt_step_360448.pt
glpe,BipedalWalker-v3,1,mode,0,ce02aec49875,425984,20,166.652085,7.205078,143.438480,178.353248,1600.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed1__bw3_glpe/checkpoints/ckpt_step_425984.pt
glpe,BipedalWalker-v3,1,mode,0,ce02aec49875,491520,20,183.982461,8.337979,164.520456,198.971226,1600.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed1__bw3_glpe/checkpoints/ckpt_step_491520.pt
glpe,BipedalWalker-v3,1,mode,0,ce02aec49875,573440,20,184.726623,56.287166,-9.482241,220.504816,1537.400000,200.826642,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed1__bw3_glpe/checkpoints/ckpt_step_573440.pt
glpe,BipedalWalker-v3,1,mode,0,ce02aec49875,638976,20,99.902893,103.997470,-92.658131,229.107061,1287.250000,445.116488,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed1__bw3_glpe/checkpoints/ckpt_step_638976.pt
glpe,BipedalWalker-v3,1,mode,0,ce02aec49875,704512,20,115.089140,132.851331,-72.698319,278.691606,1100.550000,500.442851,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed1__bw3_glpe/checkpoints/ckpt_step_704512.pt
glpe,BipedalWalker-v3,1,mode,0,ce02aec49875,1409024,20,292.676777,2.549723,287.696453,296.946082,1267.000000,41.142436,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed1__bw3_glpe/checkpoints/ckpt_step_1409024.pt
glpe,BipedalWalker-v3,1,mode,0,ce02aec49875,2113536,20,259.367713,94.251970,7.920393,301.966231,1070.450000,211.525524,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed1__bw3_glpe/checkpoints/ckpt_step_2113536.pt
glpe,BipedalWalker-v3,1,mode,0,ce02aec49875,2818048,20,302.067037,2.647673,294.676317,305.505912,1022.800000,46.293196,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed1__bw3_glpe/checkpoints/ckpt_step_2818048.pt
glpe,BipedalWalker-v3,1,mode,0,ce02aec49875,3522560,20,302.793458,1.917136,298.993454,306.369622,1034.850000,24.994549,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed1__bw3_glpe/checkpoints/ckpt_step_3522560.pt
glpe,BipedalWalker-v3,1,mode,0,ce02aec49875,4227072,20,283.815380,67.016730,-8.205661,302.615751,977.550000,134.126983,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed1__bw3_glpe/checkpoints/ckpt_step_4227072.pt
glpe,BipedalWalker-v3,1,mode,0,ce02aec49875,4931584,20,300.964767,2.188156,294.037406,304.519591,985.200000,26.588719,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed1__bw3_glpe/checkpoints/ckpt_step_4931584.pt
glpe,BipedalWalker-v3,1,mode,0,ce02aec49875,5636096,20,301.841808,2.262118,295.665440,304.770589,973.450000,25.681657,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed1__bw3_glpe/checkpoints/ckpt_step_5636096.pt
glpe,BipedalWalker-v3,1,mode,0,ce02aec49875,6340608,20,302.901458,2.356582,296.628817,306.982882,962.750000,33.587014,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed1__bw3_glpe/checkpoints/ckpt_step_6340608.pt
glpe,BipedalWalker-v3,1,mode,0,ce02aec49875,7000000,20,301.615944,1.833137,295.936517,303.626275,958.150000,29.841707,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed1__bw3_glpe/checkpoints/ckpt_step_7000000.pt
glpe,BipedalWalker-v3,2,mode,0,df38698cb43b,0,20,-102.790718,4.838851,-112.592872,-99.941369,170.300000,44.624097,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed2__bw3_glpe/checkpoints/ckpt_step_0.pt
glpe,BipedalWalker-v3,2,mode,0,df38698cb43b,81920,20,-27.504884,3.164830,-31.922620,-22.418179,1600.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed2__bw3_glpe/checkpoints/ckpt_step_81920.pt
glpe,BipedalWalker-v3,2,mode,0,df38698cb43b,147456,20,-36.697205,2.418256,-41.868786,-34.528815,1600.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed2__bw3_glpe/checkpoints/ckpt_step_147456.pt
glpe,BipedalWalker-v3,2,mode,0,df38698cb43b,212992,20,-46.370581,2.843913,-51.788229,-40.311469,1600.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed2__bw3_glpe/checkpoints/ckpt_step_212992.pt
glpe,BipedalWalker-v3,2,mode,0,df38698cb43b,294912,20,68.491437,21.076837,17.934879,96.458483,1600.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed2__bw3_glpe/checkpoints/ckpt_step_294912.pt
glpe,BipedalWalker-v3,2,mode,0,df38698cb43b,360448,20,107.233290,14.558745,65.429115,123.514444,1600.000000,0.000000,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed2__bw3_glpe/checkpoints/ckpt_step_360448.pt
glpe,BipedalWalker-v3,2,mode,0,df38698cb43b,425984,20,78.843681,128.395730,-105.363343,194.452990,1092.200000,692.200737,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed2__bw3_glpe/checkpoints/ckpt_step_425984.pt
glpe,BipedalWalker-v3,2,mode,0,df38698cb43b,491520,20,220.065013,81.851385,25.991701,281.722339,1474.000000,244.933664,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed2__bw3_glpe/checkpoints/ckpt_step_491520.pt
glpe,BipedalWalker-v3,2,mode,0,df38698cb43b,573440,20,-90.357184,16.961333,-111.600690,-46.167229,211.500000,125.085771,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed2__bw3_glpe/checkpoints/ckpt_step_573440.pt
glpe,BipedalWalker-v3,2,mode,0,df38698cb43b,638976,20,159.530128,128.946145,-86.078101,296.105502,1201.200000,387.094252,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed2__bw3_glpe/checkpoints/ckpt_step_638976.pt
glpe,BipedalWalker-v3,2,mode,0,df38698cb43b,704512,20,205.487887,101.175375,30.385745,298.026557,1231.550000,246.502632,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed2__bw3_glpe/checkpoints/ckpt_step_704512.pt
glpe,BipedalWalker-v3,2,mode,0,df38698cb43b,1409024,20,291.111061,2.758229,281.805096,295.003948,1298.950000,43.377961,/workspace/VM_00/code/runs_suite/glpe__BipedalWalker-v3__seed2__bw3_glpe/checkpoints/ckpt_step_1409024.pt
