method,env_id,ckpt_step,per_seed_ckpt_policy,episodes_per_seed,n_runs,n_seeds,seeds,mean_return_mean,mean_return_std,mean_return_se,mean_return_ci95_lo,mean_return_ci95_hi,mean_length_mean,mean_length_std,mean_length_se,mean_length_ci95_lo,mean_length_ci95_hi
glpe_lp_only,BipedalWalker-v3,294912,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",18.027910278562057,90.65951309192057,32.05297824318381,-46.33073600822911,79.31690962449724,1277.34375,563.9121437763488,199.37305042884978,812.1937500000001,1600.0
glpe_lp_only,BipedalWalker-v3,360448,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",69.39522843178217,115.80929591559337,40.9447692331778,-12.742756627287005,145.17105834245967,1210.18125,631.5703652095604,223.29384401807224,679.75,1580.2125
glpe_lp_only,BipedalWalker-v3,425984,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",155.0534690892942,103.71516569165642,36.668848486228306,75.1648262422544,210.92670686739893,1394.96875,473.4793929897451,167.40024476756952,1031.975,1598.93125
glpe_lp_only,BipedalWalker-v3,491520,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",163.67628567018193,106.82832151016525,37.769515281307285,79.33748590259009,220.72403809559924,1346.1875,463.15569247149494,163.75026544587263,988.4250000000001,1567.7278125
glpe_lp_only,BipedalWalker-v3,573440,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",228.0926567054497,48.167018793065694,17.02961280905831,189.37600020841836,259.78676905443075,1509.4875,125.67474574770382,44.4327324710483,1408.425,1583.2125
glpe_lp_only,BipedalWalker-v3,638976,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",207.20457912577245,77.31543962066831,27.335135823096817,147.38029690763693,247.1224463209415,1393.99375,266.1744311038111,94.10687260598816,1190.1625,1539.08125
glpe_lp_only,BipedalWalker-v3,704512,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",225.99018319107154,59.22997425117913,20.940958221256682,180.18288144731338,257.1388700673241,1439.9625,182.5027820849589,64.52447739884259,1304.2290625,1550.35625
glpe_lp_only,BipedalWalker-v3,1409024,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",213.50370178243193,64.84955052985727,22.92777846828087,164.8955802929902,253.34528081488605,1120.10625,231.3315064975748,81.7880384732675,959.00734375,1278.09375
glpe_lp_only,BipedalWalker-v3,2113536,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",247.91524370020298,43.6432600834098,15.430222579033618,217.78443285173358,276.63556611853153,1010.55625,187.12327560578214,66.15806854934391,880.5240625,1140.7125
glpe_lp_only,BipedalWalker-v3,2818048,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",224.41795019542369,113.8907040348082,40.26644456856148,134.0895901483958,279.7371921224996,855.94375,190.14633745733178,67.22688231693246,706.0321875000002,974.5728125
glpe_lp_only,BipedalWalker-v3,3522560,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",262.57545518921535,29.144589247074364,10.304168345751409,242.1817293058207,281.5568874263661,935.8562499999999,188.0691751681745,66.49249454678842,828.175,1077.5278124999998
glpe_lp_only,BipedalWalker-v3,4227072,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",294.7273678353733,10.97661432575404,3.880819212105042,286.76759806746475,302.0110240354293,914.30625,110.87462919188276,39.20010108156212,838.8062500000001,995.395
glpe_lp_only,BipedalWalker-v3,4931584,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",284.3197988109056,26.850715070290885,9.493161352955255,265.47696753984224,301.18902371002395,872.81875,109.15246772720027,38.591225056574544,804.33734375,953.0242187499998
glpe_lp_only,BipedalWalker-v3,5636096,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",276.7677435665428,29.42341800803156,10.402749199582747,254.50138498478816,294.00143904879656,834.225,83.97315047084992,29.688992067768147,780.1875,896.2025
glpe_lp_only,BipedalWalker-v3,6340608,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",297.8002877277271,8.880357936321985,3.1396806580685253,291.68537678764267,304.1268140143126,828.39375,79.47328732622992,28.09805019578204,777.6742187499999,886.2467187499999
glpe_lp_only,BipedalWalker-v3,7000000,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",298.7521108401299,17.361098074540816,6.138075088676262,285.39015681971426,308.15733713642896,806.84375,70.18044348988897,24.812533749189893,756.144375,857.3875
glpe_lp_only,HalfCheetah-v5,0,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",-1.632566944655413,0.7213865861889938,0.25504867347562565,-2.1547563606283284,-1.1412860669989218,1000.0,0.0,0.0,1000.0,1000.0
glpe_lp_only,HalfCheetah-v5,163840,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",79.66054221219139,122.17507097670918,43.195410589789404,4.380559688833469,168.14306348941423,1000.0,0.0,0.0,1000.0,1000.0
glpe_lp_only,HalfCheetah-v5,311296,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",450.88257281909057,541.5726713940168,191.4748542240115,98.84529034846571,834.0877644993406,1000.0,0.0,0.0,1000.0,1000.0
glpe_lp_only,HalfCheetah-v5,458752,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",985.0094187219404,596.0973871406192,210.75225234735723,569.677794910804,1409.6810023820303,1000.0,0.0,0.0,1000.0,1000.0
glpe_lp_only,HalfCheetah-v5,606208,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",1474.615456566136,448.79833695676837,158.674173723688,1180.1706344972258,1783.665340089917,1000.0,0.0,0.0,1000.0,1000.0
glpe_lp_only,HalfCheetah-v5,753664,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",1821.3601685472406,465.40090818978155,164.54406907568617,1512.3232303048865,2156.0384778027847,1000.0,0.0,0.0,1000.0,1000.0
glpe_lp_only,HalfCheetah-v5,901120,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",1992.132772891407,501.88423898510973,177.44287437851045,1665.3025235199113,2346.889224232819,1000.0,0.0,0.0,1000.0,1000.0
glpe_lp_only,HalfCheetah-v5,1064960,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2266.2104946938766,580.3200807420758,205.1741321757233,1879.877835483642,2670.8601339033885,1000.0,0.0,0.0,1000.0,1000.0
glpe_lp_only,HalfCheetah-v5,1212416,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2469.706746541735,674.4722299049195,238.46194374389032,2018.3531500593547,2902.9168542330513,1000.0,0.0,0.0,1000.0,1000.0
glpe_lp_only,HalfCheetah-v5,1359872,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2685.1338674090766,615.9663950481189,217.77700746077832,2265.1155159858345,3108.8964460580128,1000.0,0.0,0.0,1000.0,1000.0
glpe_lp_only,HalfCheetah-v5,1507328,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2785.9772104196004,657.0170037789105,232.29058936346755,2309.612373010645,3242.374900508821,1000.0,0.0,0.0,1000.0,1000.0
glpe_lp_only,HalfCheetah-v5,3014656,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",3712.7558256564193,499.87667914011274,176.73309478849285,3356.6352944489818,4034.735849620057,1000.0,0.0,0.0,1000.0,1000.0
glpe_lp_only,HalfCheetah-v5,4521984,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4297.821882617247,313.6248721708029,110.88313693036943,4086.039663491446,4519.851664244949,1000.0,0.0,0.0,1000.0,1000.0
glpe_lp_only,HalfCheetah-v5,6029312,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4716.364951370724,272.1761624754637,96.22880508186594,4524.860220812211,4907.617783758841,1000.0,0.0,0.0,1000.0,1000.0
glpe_lp_only,HalfCheetah-v5,7536640,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",5105.510375570121,364.6443839189061,128.92125829532466,4850.136718857147,5354.735225131229,1000.0,0.0,0.0,1000.0,1000.0
glpe_lp_only,HalfCheetah-v5,9043968,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",5509.634516278375,404.5970141184181,143.04664616548135,5231.508654942018,5793.094737826299,1000.0,0.0,0.0,1000.0,1000.0
glpe_lp_only,HalfCheetah-v5,10551296,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",5958.556484615176,564.8251667243856,199.69585278781764,5584.591264566904,6368.557077084779,1000.0,0.0,0.0,1000.0,1000.0
glpe_lp_only,HalfCheetah-v5,12058624,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",6269.743316048119,611.3888215676778,216.15859083607856,5861.730411954224,6696.736367369126,1000.0,0.0,0.0,1000.0,1000.0
glpe_lp_only,HalfCheetah-v5,13565952,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",6421.430455433678,683.2218767952673,241.5554110684667,5987.5383049193915,6903.060218679209,1000.0,0.0,0.0,1000.0,1000.0
glpe_lp_only,HalfCheetah-v5,15000000,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",6632.367478670571,629.942563645865,222.7183292560147,6233.860892275043,7094.671828055004,1000.0,0.0,0.0,1000.0,1000.0
glpe_lp_only,Humanoid-v5,0,latest_ckpt,20,5,5,"0,1,2,3,4",181.53857973565655,74.73928434478556,33.42442407692527,129.09285583097122,258.7156223373929,39.33,15.821965743863812,7.075798188190501,27.939999999999998,55.89
glpe_lp_only,Humanoid-v5,311296,latest_ckpt,20,5,5,"0,1,2,3,4",374.8742146389391,24.121413196190264,10.78742392400838,355.9105365231503,400.9913940522582,70.02,4.8659634195090264,2.176124996409902,66.34,74.46
glpe_lp_only,Humanoid-v5,606208,latest_ckpt,20,5,5,"0,1,2,3,4",373.46700903842316,40.404820071809965,18.069584859843,344.36007176864706,411.55588815726577,69.64999999999999,8.107712377730229,3.6258792037242484,63.9,77.35
glpe_lp_only,Humanoid-v5,901120,latest_ckpt,20,5,5,"0,1,2,3,4",412.2966757189569,62.71582700790898,28.04737049096034,366.9020837065057,475.7704895112923,77.95,13.932121159392779,6.230633996633086,68.15,91.72
glpe_lp_only,Humanoid-v5,1212416,latest_ckpt,20,5,5,"0,1,2,3,4",446.3473359098393,61.65085847963673,27.57110208633741,395.63789189083985,503.8538250255118,84.48,13.39016803479329,5.988265191188512,74.02000000000001,96.26
glpe_lp_only,Humanoid-v5,1507328,latest_ckpt,20,5,5,"0,1,2,3,4",450.42619021938526,39.048314091006354,17.46293694285062,416.4705875002681,481.171470153051,84.79,7.861895445756068,3.5159465297413157,77.72000000000001,91.12
glpe_lp_only,Humanoid-v5,1802240,latest_ckpt,20,5,5,"0,1,2,3,4",471.30131090686933,32.89519749740838,14.71117954749722,441.5233727862868,498.0107357824052,88.95,6.988275896099124,3.1252519898401796,82.58700000000002,95.5
glpe_lp_only,Humanoid-v5,2113536,latest_ckpt,20,5,5,"0,1,2,3,4",472.14448994583586,52.81250165048646,23.618468750461513,428.7595001815104,518.9612261882803,90.56,13.286587221705958,5.941942443342918,80.04,103.1
glpe_lp_only,Humanoid-v5,2408448,latest_ckpt,20,5,5,"0,1,2,3,4",500.96835258656694,142.10918497961126,63.553159568300565,403.96712662537055,641.0559412581487,92.9,24.963012638702082,11.16379863666485,75.25999999999999,116.28
glpe_lp_only,Humanoid-v5,2703360,latest_ckpt,20,5,5,"0,1,2,3,4",511.9895981533304,78.79075608725078,35.23629732193962,445.0391668730887,578.9400294335722,93.33,12.769518393424242,5.710702233526102,82.61,104.82000000000001
glpe_lp_only,Humanoid-v5,3014656,latest_ckpt,20,5,5,"0,1,2,3,4",599.8536382074077,117.84288324683607,52.70093952089931,499.87678146867245,702.9436854238623,109.22,19.65577777652159,8.790331051786389,92.3,126.14000000000001
glpe_lp_only,Humanoid-v5,6029312,latest_ckpt,20,5,5,"0,1,2,3,4",597.7688007944719,156.4375638130945,69.96100538410809,471.5419982752654,741.3190360316031,111.53,26.732781374185514,11.955263276063809,89.67999999999999,135.37
glpe_lp_only,Humanoid-v5,9043968,latest_ckpt,20,5,5,"0,1,2,3,4",1054.3812355522687,519.6593336533568,232.39871903822998,619.2699079274878,1510.1257270555968,187.34,86.35501954142562,38.61913877859008,112.32000000000001,262.36
glpe_lp_only,Humanoid-v5,12058624,latest_ckpt,20,5,5,"0,1,2,3,4",1119.1977235517697,740.8743581560944,331.3290855247106,545.8896563431149,1846.188900785875,203.32,129.83665353050347,58.06471665305876,102.03,329.49
glpe_lp_only,Humanoid-v5,15073280,latest_ckpt,20,5,5,"0,1,2,3,4",1443.9003123831767,1124.7551355720334,503.0057882362117,666.3670271361204,2548.7186973933485,252.27999999999997,187.61829495014604,83.9054522662264,129.81,437.18999999999994
glpe_lp_only,Humanoid-v5,18087936,latest_ckpt,20,5,5,"0,1,2,3,4",1881.082536256831,1249.817498456859,558.9353772036551,843.8726500188484,3018.0809638893306,344.17,225.0689996423319,100.65391656562599,156.65,531.6899999999999
glpe_lp_only,Humanoid-v5,21102592,latest_ckpt,20,5,5,"0,1,2,3,4",1219.6176098932654,554.095070084961,247.79884854149657,709.0411880514695,1690.434940633161,214.24,84.89189242795804,37.96480844150277,144.98,286.76
glpe_lp_only,Humanoid-v5,24117248,latest_ckpt,20,5,5,"0,1,2,3,4",1132.3294681120817,667.6191956427805,298.5683809081977,628.5673150891573,1791.5344987128974,200.51,106.70246670063443,47.718793781905255,119.53,301.43349999999964
glpe_lp_only,Humanoid-v5,27131904,latest_ckpt,20,5,5,"0,1,2,3,4",939.6771804742207,585.779605155766,261.96860339225583,491.2067489105296,1507.2888731222097,169.99,99.64772149928969,44.5638158150758,94.55,265.47
glpe_lp_only,Humanoid-v5,30000000,latest_ckpt,20,5,5,"0,1,2,3,4",746.8460424853008,430.2573716222531,192.4169461535494,381.0895587696526,1112.6025262009491,138.02,72.21592345182606,32.29594277924086,75.65,200.39000000000001
glpe_lp_only,MountainCar-v0,0,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-200.0,0.0,0.0,-200.0,-200.0,200.0,0.0,0.0,200.0,200.0
glpe_lp_only,MountainCar-v0,32768,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-193.70499999999998,13.996757660258323,4.426163406382552,-200.0,-184.675,193.70499999999998,13.996757660258323,4.426163406382552,184.675,200.0
glpe_lp_only,MountainCar-v0,65536,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-191.195,21.97021222018577,6.947591129305178,-200.0,-175.05,191.195,21.97021222018577,6.947591129305178,176.51500000000001,200.0
glpe_lp_only,MountainCar-v0,98304,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-183.245,33.53820545288612,10.605711786579908,-200.0,-158.42000000000002,183.245,33.53820545288612,10.605711786579908,158.42000000000002,200.0
glpe_lp_only,MountainCar-v0,131072,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-179.46,30.712634208090975,9.712187704116925,-195.70999999999998,-160.065,179.46,30.712634208090975,9.712187704116925,158.91625,196.84649999999985
glpe_lp_only,MountainCar-v0,163840,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-157.315,29.920762440151822,9.461775863969724,-175.350875,-140.16775,157.315,29.920762440151822,9.461775863969724,139.185,176.34599999999998
glpe_lp_only,MountainCar-v0,180224,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-141.56,29.611735849152783,9.364053075458298,-163.11037499999998,-125.58475,141.56,29.611735849152783,9.364053075458298,125.43950000000001,162.54000000000002
glpe_lp_only,MountainCar-v0,212992,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-139.19,30.58382579076725,9.671454906062479,-161.41025000000002,-123.104625,139.19,30.58382579076725,9.671454906062479,123.08912500000001,156.33074999999943
glpe_lp_only,MountainCar-v0,245760,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-134.4,33.405381303017634,10.563709102393913,-158.187625,-116.36899999999999,134.4,33.405381303017634,10.563709102393913,116.46412500000001,158.12462499999995
glpe_lp_only,MountainCar-v0,278528,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-129.24,28.830598328858873,9.117035702463822,-148.88162499999996,-113.99962499999998,129.24,28.830598328858873,9.117035702463822,113.98462499999998,148.50812499999995
glpe_lp_only,MountainCar-v0,311296,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-126.515,30.342536561731286,9.595152552200512,-147.000875,-110.227125,126.515,30.342536561731286,9.595152552200512,110.51500000000001,147.49337499999996
glpe_lp_only,MountainCar-v0,622592,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-111.73,30.875501615358413,9.763690900474062,-135.160375,-98.26500000000001,111.73,30.875501615358413,9.763690900474062,98.31,135.055625
glpe_lp_only,MountainCar-v0,933888,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-108.15,30.96807226806344,9.792964311177693,-129.24312499999994,-96.12,108.15,30.96807226806344,9.792964311177693,96.11,129.02
glpe_lp_only,MountainCar-v0,1245184,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.745,31.095935827692983,9.833398318994304,-127.69549999999998,-95.98,106.745,31.095935827692983,9.833398318994304,96.0,127.585
glpe_lp_only,MountainCar-v0,1556480,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.57,31.147930910415223,9.849840607847419,-127.415,-95.92999999999999,106.57,31.147930910415223,9.849840607847419,95.91499999999999,127.48499999999999
glpe_lp_only,MountainCar-v0,1867776,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.57,31.147441307433265,9.849685781790198,-127.48049999999999,-95.93487500000002,106.57,31.147441307433265,9.849685781790198,95.94,127.425
glpe_lp_only,MountainCar-v0,2179072,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.58500000000001,31.14323401639592,9.848355319544476,-127.500125,-95.95000000000002,106.58500000000001,31.14323401639592,9.848355319544476,95.925,127.47499999999998
glpe_lp_only,MountainCar-v0,2490368,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-107.485,30.946793452634154,9.786235358911005,-128.49087500000002,-96.11975,107.485,30.946793452634154,9.786235358911005,96.145,128.315375
glpe_lp_only,MountainCar-v0,2801664,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.57,31.148051303412224,9.849878679455903,-127.39500000000001,-95.93999999999998,106.57,31.148051303412224,9.849878679455903,95.925,127.44500000000001
glpe_lp_only,MountainCar-v0,3000000,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.59,31.14133747930554,9.847755581857218,-127.42999999999999,-95.91987499999999,106.59,31.14133747930554,9.847755581857218,95.945,127.47524999999999
glpe_nogate,Ant-v5,0,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",985.813282797613,5.890923801557273,2.0827560837671917,981.9473988547808,989.6589574111514,1000.0,0.0,0.0,1000.0,1000.0
glpe_nogate,Ant-v5,163840,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",969.0007943159134,52.18719682383281,18.450960382624615,935.1573484551639,1007.0237485248535,980.975,29.35816538886584,10.379678914831613,957.6221875000001,998.2875
glpe_nogate,Ant-v5,311296,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",734.0475965730258,140.42026456986198,49.64606064667925,636.3696232696477,824.7072035619997,714.5375,114.38181058957755,40.44007695614277,632.1964062500001,791.1298437499998
glpe_nogate,Ant-v5,458752,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",714.0330387210539,119.93640453376015,42.40392247847739,636.7686634779548,799.3373743823064,696.53125,113.48650508292826,40.123538658650084,620.3315625,772.1375
glpe_nogate,Ant-v5,606208,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",497.6764450921245,192.07730343823724,67.90958188660186,371.45255152432964,632.5694840159375,470.825,203.41396369226965,71.917696557419,337.83484375,621.2834375
glpe_nogate,Ant-v5,753664,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",489.81811162464766,77.66289024071861,27.457978167879332,436.0115724955039,544.0538271133702,437.95625,107.46084879358389,37.99314744700269,363.214375,512.8693749999999
glpe_nogate,Ant-v5,901120,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",544.8744193300006,120.93191049372376,42.755886985978336,462.3008218429555,626.2634472118423,463.275,102.50057926665585,36.23942733750079,392.23359375,536.3721874999999
glpe_nogate,Ant-v5,1064960,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",606.2065277326483,73.38399832440908,25.94516142288595,559.0537903233811,656.9006429406859,485.525,74.346961101312,26.285620177675092,434.5625,537.54375
glpe_nogate,Ant-v5,1212416,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",692.3649435743075,112.9356043835248,39.928765848495786,614.5373871961951,762.5663189941638,536.9375,89.98031295094499,31.81284473045046,479.99843750000014,603.5910937499998
glpe_nogate,Ant-v5,1359872,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",776.2709427517575,168.04331321472705,59.41228315359423,674.4470187487179,899.6367136882953,548.56875,105.25652277145345,37.21380050790549,485.00609375,629.20703125
glpe_nogate,Ant-v5,1507328,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",964.0477851845766,200.1660155769672,70.7693734887828,815.1896540993444,1090.8244984402781,617.70625,120.50394557207453,42.604578536874264,526.7209375,692.675625
glpe_nogate,Ant-v5,3014656,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",1717.415073938283,190.18402634294628,67.24020735022916,1582.2976916737794,1848.9674150064434,798.95,69.42697602517337,24.546142772337973,752.14375,846.56765625
glpe_nogate,Ant-v5,4521984,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2534.2238440107544,351.52409546297514,124.2825358261685,2314.463340781003,2793.1431607229856,855.00625,78.9889962174321,27.926827432232393,799.8121875,908.2421875
glpe_nogate,Ant-v5,6029312,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",3312.6097468429616,548.4849629415249,193.91871833740223,2965.1779276782004,3705.7757869647153,934.38125,60.35167218841165,21.337538330186717,890.0,971.2670312500001
glpe_nogate,Ant-v5,7536640,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",3885.630158991568,496.77154631479317,175.63526454985865,3531.3197530520706,4230.84523512028,929.35625,37.854436971608756,13.383564540311653,904.56796875,957.1848437499999
